id,scope,category,subcategory,activity,detail,text,uom,ghg_unit,factor,source_sheet,factor_version
1_101_1010_6_1,Scope 1,Fuels,Liquid fuels,Burning oil,nan,nan,kwh (gross cv),kg CO2e,0.24677,All Factors (Flat),2026.1
1_101_1010_6_2,Scope 1,Fuels,Liquid fuels,Burning oil,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.24557,All Factors (Flat),2026.1
1_101_1010_6_3,Scope 1,Fuels,Liquid fuels,Burning oil,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00066,All Factors (Flat),2026.1
1_101_1010_6_4,Scope 1,Fuels,Liquid fuels,Burning oil,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00054,All Factors (Flat),2026.1
1_101_1011_15_1,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,t,kg CO2e,3104.16462,All Factors (Flat),2026.1
1_101_1011_15_2,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,t,kg CO2e of CO2 per unit,3064.93,All Factors (Flat),2026.1
1_101_1011_15_3,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,t,kg CO2e of CH4 per unit,0.3472,All Factors (Flat),2026.1
1_101_1011_15_4,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,t,kg CO2e of N2O per unit,38.88742,All Factors (Flat),2026.1
1_101_1011_8_1,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,liters,kg CO2e,2.58354,All Factors (Flat),2026.1
1_101_1011_8_2,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,liters,kg CO2e of CO2 per unit,2.55035,All Factors (Flat),2026.1
1_101_1011_8_3,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,liters,kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
1_101_1011_8_4,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,liters,kg CO2e of N2O per unit,0.0329,All Factors (Flat),2026.1
1_101_1011_7_1,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (net cv),kg CO2e,0.26071,All Factors (Flat),2026.1
1_101_1011_7_2,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.25738,All Factors (Flat),2026.1
1_101_1011_7_3,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of CH4 per unit,3e-05,All Factors (Flat),2026.1
1_101_1011_7_4,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.0033,All Factors (Flat),2026.1
1_101_1011_6_1,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e,0.2452,All Factors (Flat),2026.1
1_101_1011_6_2,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.24207,All Factors (Flat),2026.1
1_101_1011_6_3,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
1_101_1011_6_4,Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.0031,All Factors (Flat),2026.1
1_101_1012_15_1,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,t,kg CO2e,3203.91143,All Factors (Flat),2026.1
1_101_1012_15_2,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,t,kg CO2e of CO2 per unit,3164.33,All Factors (Flat),2026.1
1_101_1012_15_3,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,t,kg CO2e of CH4 per unit,0.3472,All Factors (Flat),2026.1
1_101_1012_15_4,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,t,kg CO2e of N2O per unit,39.23423,All Factors (Flat),2026.1
1_101_1012_8_1,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,liters,kg CO2e,2.66155,All Factors (Flat),2026.1
1_101_1012_8_2,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,liters,kg CO2e of CO2 per unit,2.62818,All Factors (Flat),2026.1
1_101_1012_8_3,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,liters,kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
1_101_1012_8_4,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,liters,kg CO2e of N2O per unit,0.03308,All Factors (Flat),2026.1
1_101_1012_7_1,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (net cv),kg CO2e,0.26806,All Factors (Flat),2026.1
1_101_1012_7_2,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.26473,All Factors (Flat),2026.1
1_101_1012_7_3,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (net cv),kg CO2e of CH4 per unit,3e-05,All Factors (Flat),2026.1
1_101_1012_7_4,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.0033,All Factors (Flat),2026.1
1_101_1012_6_1,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (gross cv),kg CO2e,0.25197,All Factors (Flat),2026.1
1_101_1012_6_2,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.24885,All Factors (Flat),2026.1
1_101_1012_6_3,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
1_101_1012_6_4,Scope 1,Fuels,Liquid fuels,Diesel (100% mineral diesel),nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00309,All Factors (Flat),2026.1
1_101_1013_15_1,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,t,kg CO2e,3228.89019,All Factors (Flat),2026.1
1_101_1013_15_2,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,t,kg CO2e of CO2 per unit,3216.38,All Factors (Flat),2026.1
1_101_1013_15_3,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,t,kg CO2e of CH4 per unit,5.3872,All Factors (Flat),2026.1
1_101_1013_15_4,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,t,kg CO2e of N2O per unit,7.12299,All Factors (Flat),2026.1
1_101_1013_8_1,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,liters,kg CO2e,3.17492,All Factors (Flat),2026.1
1_101_1013_8_2,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,liters,kg CO2e of CO2 per unit,3.16262,All Factors (Flat),2026.1
1_101_1013_8_3,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,liters,kg CO2e of CH4 per unit,0.0053,All Factors (Flat),2026.1
1_101_1013_8_4,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,liters,kg CO2e of N2O per unit,0.00701,All Factors (Flat),2026.1
1_101_1013_7_1,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (net cv),kg CO2e,0.28523,All Factors (Flat),2026.1
1_101_1013_7_2,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.28413,All Factors (Flat),2026.1
1_101_1013_7_3,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.00047,All Factors (Flat),2026.1
1_101_1013_7_4,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00063,All Factors (Flat),2026.1
1_101_1013_6_1,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (gross cv),kg CO2e,0.26813,All Factors (Flat),2026.1
1_101_1013_6_2,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.26709,All Factors (Flat),2026.1
1_101_1013_6_3,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00045,All Factors (Flat),2026.1
1_101_1013_6_4,Scope 1,Fuels,Liquid fuels,Fuel oil,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.0006,All Factors (Flat),2026.1
1_101_1014_15_1,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,t,kg CO2e,3226.57859,All Factors (Flat),2026.1
1_101_1014_15_2,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,t,kg CO2e of CO2 per unit,3190.0,All Factors (Flat),2026.1
1_101_1014_15_3,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,t,kg CO2e of CH4 per unit,3.6848,All Factors (Flat),2026.1
1_101_1014_15_4,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,t,kg CO2e of N2O per unit,32.89379,All Factors (Flat),2026.1
1_101_1014_8_1,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,liters,kg CO2e,2.75541,All Factors (Flat),2026.1
1_101_1014_8_2,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,liters,kg CO2e of CO2 per unit,2.72417,All Factors (Flat),2026.1
1_101_1014_8_3,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,liters,kg CO2e of CH4 per unit,0.00315,All Factors (Flat),2026.1
1_101_1014_8_4,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,liters,kg CO2e of N2O per unit,0.02809,All Factors (Flat),2026.1
1_101_1014_7_1,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (net cv),kg CO2e,0.27288,All Factors (Flat),2026.1
1_101_1014_7_2,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.26978,All Factors (Flat),2026.1
1_101_1014_7_3,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.00031,All Factors (Flat),2026.1
1_101_1014_7_4,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00278,All Factors (Flat),2026.1
1_101_1014_6_1,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (gross cv),kg CO2e,0.2565,All Factors (Flat),2026.1
1_101_1014_6_2,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.25359,All Factors (Flat),2026.1
1_101_1014_6_3,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
1_101_1014_6_4,Scope 1,Fuels,Liquid fuels,Gas oil,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00261,All Factors (Flat),2026.1
1_101_1015_15_1,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,t,kg CO2e,3180.99992,All Factors (Flat),2026.1
1_101_1015_15_2,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,t,kg CO2e of CO2 per unit,3171.09,All Factors (Flat),2026.1
1_101_1015_15_3,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,t,kg CO2e of CH4 per unit,3.4272,All Factors (Flat),2026.1
1_101_1015_15_4,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,t,kg CO2e of N2O per unit,6.48272,All Factors (Flat),2026.1
1_101_1015_8_1,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,liters,kg CO2e,2.74934,All Factors (Flat),2026.1
1_101_1015_8_2,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,liters,kg CO2e of CO2 per unit,2.74078,All Factors (Flat),2026.1
1_101_1015_8_3,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,liters,kg CO2e of CH4 per unit,0.00296,All Factors (Flat),2026.1
1_101_1015_8_4,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,liters,kg CO2e of N2O per unit,0.0056,All Factors (Flat),2026.1
1_101_1015_7_1,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (net cv),kg CO2e,0.281,All Factors (Flat),2026.1
1_101_1015_7_2,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.28013,All Factors (Flat),2026.1
1_101_1015_7_3,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.0003,All Factors (Flat),2026.1
1_101_1015_7_4,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00057,All Factors (Flat),2026.1
1_101_1015_6_1,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (gross cv),kg CO2e,0.26414,All Factors (Flat),2026.1
1_101_1015_6_2,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.26332,All Factors (Flat),2026.1
1_101_1015_6_3,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00028,All Factors (Flat),2026.1
1_101_1015_6_4,Scope 1,Fuels,Liquid fuels,Lubricants,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00054,All Factors (Flat),2026.1
1_101_1016_15_1,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,t,kg CO2e,3142.3789,All Factors (Flat),2026.1
1_101_1016_15_2,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,t,kg CO2e of CO2 per unit,3131.33,All Factors (Flat),2026.1
1_101_1016_15_3,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,t,kg CO2e of CH4 per unit,3.8192,All Factors (Flat),2026.1
1_101_1016_15_4,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,t,kg CO2e of N2O per unit,7.2297,All Factors (Flat),2026.1
1_101_1016_8_1,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,liters,kg CO2e,2.11894,All Factors (Flat),2026.1
1_101_1016_8_2,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,liters,kg CO2e of CO2 per unit,2.11149,All Factors (Flat),2026.1
1_101_1016_8_3,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,liters,kg CO2e of CH4 per unit,0.00258,All Factors (Flat),2026.1
1_101_1016_8_4,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,liters,kg CO2e of N2O per unit,0.00487,All Factors (Flat),2026.1
1_101_1016_7_1,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (net cv),kg CO2e,0.24891,All Factors (Flat),2026.1
1_101_1016_7_2,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.24804,All Factors (Flat),2026.1
1_101_1016_7_3,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.0003,All Factors (Flat),2026.1
1_101_1016_7_4,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00057,All Factors (Flat),2026.1
1_101_1016_6_1,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (gross cv),kg CO2e,0.23647,All Factors (Flat),2026.1
1_101_1016_6_2,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.23564,All Factors (Flat),2026.1
1_101_1016_6_3,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
1_101_1016_6_4,Scope 1,Fuels,Liquid fuels,Naphtha,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00054,All Factors (Flat),2026.1
1_101_1017_15_1,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,t,kg CO2e,2765.46935,All Factors (Flat),2026.1
1_101_1017_15_2,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,t,kg CO2e of CO2 per unit,2746.74,All Factors (Flat),2026.1
1_101_1017_15_3,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,t,kg CO2e of CH4 per unit,10.8416,All Factors (Flat),2026.1
1_101_1017_15_4,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,t,kg CO2e of N2O per unit,7.88775,All Factors (Flat),2026.1
1_101_1017_8_1,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,liters,kg CO2e,2.075,All Factors (Flat),2026.1
1_101_1017_8_2,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,liters,kg CO2e of CO2 per unit,2.06107,All Factors (Flat),2026.1
1_101_1017_8_3,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,liters,kg CO2e of CH4 per unit,0.00806,All Factors (Flat),2026.1
1_101_1017_8_4,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,liters,kg CO2e of N2O per unit,0.00587,All Factors (Flat),2026.1
1_101_1017_7_1,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (net cv),kg CO2e,0.23164,All Factors (Flat),2026.1
1_101_1017_7_2,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.23009,All Factors (Flat),2026.1
1_101_1017_7_3,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.0009,All Factors (Flat),2026.1
1_101_1017_7_4,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00065,All Factors (Flat),2026.1
1_101_1017_6_1,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e,0.21938,All Factors (Flat),2026.1
1_101_1017_6_2,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.21793,All Factors (Flat),2026.1
1_101_1017_6_3,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00084,All Factors (Flat),2026.1
1_101_1017_6_4,Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00061,All Factors (Flat),2026.1
1_101_1018_15_1,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,t,kg CO2e,3154.08213,All Factors (Flat),2026.1
1_101_1018_15_2,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,t,kg CO2e of CO2 per unit,3135.0,All Factors (Flat),2026.1
1_101_1018_15_3,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,t,kg CO2e of CH4 per unit,11.0432,All Factors (Flat),2026.1
1_101_1018_15_4,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,t,kg CO2e of N2O per unit,8.03893,All Factors (Flat),2026.1
1_101_1018_8_1,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,liters,kg CO2e,2.35372,All Factors (Flat),2026.1
1_101_1018_8_2,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,liters,kg CO2e of CO2 per unit,2.33955,All Factors (Flat),2026.1
1_101_1018_8_3,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,liters,kg CO2e of CH4 per unit,0.0082,All Factors (Flat),2026.1
1_101_1018_8_4,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,liters,kg CO2e of N2O per unit,0.00597,All Factors (Flat),2026.1
1_101_1018_7_1,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (net cv),kg CO2e,0.25464,All Factors (Flat),2026.1
1_101_1018_7_2,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.25309,All Factors (Flat),2026.1
1_101_1018_7_3,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.0009,All Factors (Flat),2026.1
1_101_1018_7_4,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00065,All Factors (Flat),2026.1
1_101_1018_6_1,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (gross cv),kg CO2e,0.24189,All Factors (Flat),2026.1
1_101_1018_6_2,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.24043,All Factors (Flat),2026.1
1_101_1018_6_3,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00085,All Factors (Flat),2026.1
1_101_1018_6_4,Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00061,All Factors (Flat),2026.1
1_101_1019_15_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,t,kg CO2e,3228.89019,All Factors (Flat),2026.1
1_101_1019_15_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,t,kg CO2e of CO2 per unit,3216.38,All Factors (Flat),2026.1
1_101_1019_15_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,t,kg CO2e of CH4 per unit,5.3872,All Factors (Flat),2026.1
1_101_1019_15_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,t,kg CO2e of N2O per unit,7.12299,All Factors (Flat),2026.1
1_101_1019_8_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,liters,kg CO2e,3.17492,All Factors (Flat),2026.1
1_101_1019_8_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,liters,kg CO2e of CO2 per unit,3.16262,All Factors (Flat),2026.1
1_101_1019_8_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,liters,kg CO2e of CH4 per unit,0.0053,All Factors (Flat),2026.1
1_101_1019_8_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,liters,kg CO2e of N2O per unit,0.00701,All Factors (Flat),2026.1
1_101_1019_7_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (net cv),kg CO2e,0.28523,All Factors (Flat),2026.1
1_101_1019_7_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.28413,All Factors (Flat),2026.1
1_101_1019_7_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.00047,All Factors (Flat),2026.1
1_101_1019_7_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00063,All Factors (Flat),2026.1
1_101_1019_6_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (gross cv),kg CO2e,0.26813,All Factors (Flat),2026.1
1_101_1019_6_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.26709,All Factors (Flat),2026.1
1_101_1019_6_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00045,All Factors (Flat),2026.1
1_101_1019_6_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.0006,All Factors (Flat),2026.1
1_101_1020_15_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,t,kg CO2e,3226.57859,All Factors (Flat),2026.1
1_101_1020_15_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,t,kg CO2e of CO2 per unit,3190.0,All Factors (Flat),2026.1
1_101_1020_15_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,t,kg CO2e of CH4 per unit,3.6848,All Factors (Flat),2026.1
1_101_1020_15_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,t,kg CO2e of N2O per unit,32.89379,All Factors (Flat),2026.1
1_101_1020_8_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,liters,kg CO2e,2.75541,All Factors (Flat),2026.1
1_101_1020_8_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,liters,kg CO2e of CO2 per unit,2.72417,All Factors (Flat),2026.1
1_101_1020_8_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,liters,kg CO2e of CH4 per unit,0.00315,All Factors (Flat),2026.1
1_101_1020_8_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,liters,kg CO2e of N2O per unit,0.02809,All Factors (Flat),2026.1
1_101_1020_7_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (net cv),kg CO2e,0.27288,All Factors (Flat),2026.1
1_101_1020_7_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (net cv),kg CO2e of CO2 per unit,0.26978,All Factors (Flat),2026.1
1_101_1020_7_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (net cv),kg CO2e of CH4 per unit,0.00031,All Factors (Flat),2026.1
1_101_1020_7_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (net cv),kg CO2e of N2O per unit,0.00278,All Factors (Flat),2026.1
1_101_1020_6_1,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (gross cv),kg CO2e,0.2565,All Factors (Flat),2026.1
1_101_1020_6_2,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (gross cv),kg CO2e of CO2 per unit,0.25359,All Factors (Flat),2026.1
1_101_1020_6_3,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (gross cv),kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
1_101_1020_6_4,Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,nan,nan,kwh (gross cv),kg CO2e of N2O per unit,0.00261,All Factors (Flat),2026.1
1_101_1021_15_1,Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,nan,nan,t,kg CO2e,2944.32093,All Factors (Flat),2026.1
1_101_1021_15_2,Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,nan,nan,t,kg CO2e of CO2 per unit,2933.33,All Factors (Flat),2026.1
